Frame File Name,Face File Name,Facial Area,Confidence
images/frames/1694148331.jpg,images/faces/1694148331.jpg,"(459, 193, 251, 310)",0.9993708729743958
images/frames/1694148332.jpg,images/faces/1694148332.jpg,"(102, 28, 164, 192)",0.9983714818954468
images/frames/1694148564.jpg,images/faces/1694148564.jpg,"(900, 416, 57, 67)",0.9968898892402648
images/frames/1694149165.jpg,images/faces/1694149165.jpg,"(902, 415, 56, 62)",0.9979164600372314
images/frames/1694149167.jpg,images/faces/1694149168.jpg,"(853, 371, 77, 87)",0.9964728355407716
images/frames/1694149787.jpg,images/faces/1694149787.jpg,"(479, 232, 206, 269)",0.9992716312408448
images/frames/1694149789.jpg,images/faces/1694149789.jpg,"(491, 254, 196, 252)",0.9994763731956482
images/frames/1694149803.jpg,images/faces/1694149803.jpg,"(486, 241, 198, 239)",0.9996727705001832
images/frames/1694149804.jpg,images/faces/1694149804.jpg,"(506, 243, 194, 253)",0.99923837184906
images/frames/1694149917.jpg,images/faces/1694149917.jpg,"(713, 332, 83, 111)",0.942477822303772
images/frames/1694149931.jpg,images/faces/1694149931.jpg,"(554, 286, 141, 170)",0.9996837377548218
images/frames/1694149931.jpg,images/faces/1694149932.jpg,"(835, 384, 83, 93)",0.9986314177513124
images/frames/1694150040.jpg,images/faces/1694150040.jpg,"(842, 364, 72, 78)",0.9993318915367126
images/frames/1694150169.jpg,images/faces/1694150170.jpg,"(792, 452, 107, 126)",0.9969579577445984
images/frames/1694150172.jpg,images/faces/1694150172.jpg,"(871, 459, 74, 86)",0.9959141612052916
images/frames/1694150183.jpg,images/faces/1694150183.jpg,"(832, 451, 72, 82)",0.9887850880622864
images/frames/1694150195.jpg,images/faces/1694150195.jpg,"(869, 457, 67, 75)",0.986306607723236
images/frames/1694150196.jpg,images/faces/1694150196.jpg,"(866, 458, 66, 72)",0.9608891010284424
images/frames/1694150208.jpg,images/faces/1694150209.jpg,"(878, 456, 65, 70)",0.9916740655899048
images/frames/1694150209.jpg,images/faces/1694150209.jpg,"(850, 454, 67, 72)",0.994113564491272
images/frames/1694150231.jpg,images/faces/1694150231.jpg,"(870, 424, 57, 62)",0.904296875
images/frames/1694150238.jpg,images/faces/1694150238.jpg,"(828, 384, 71, 78)",0.9953300952911376
images/frames/1694150238.jpg,images/faces/1694150238.jpg,"(896, 482, 61, 66)",0.9904013872146606
images/frames/1694150238.jpg,images/faces/1694150238.jpg,"(907, 404, 66, 68)",0.9672427773475648
images/frames/1694150239.jpg,images/faces/1694150239.jpg,"(901, 396, 67, 72)",0.99628883600235
images/frames/1694150239.jpg,images/faces/1694150239.jpg,"(884, 483, 65, 70)",0.9940189719200134
images/frames/1694150239.jpg,images/faces/1694150239.jpg,"(916, 486, 60, 70)",0.9844586849212646
images/frames/1694150242.jpg,images/faces/1694150242.jpg,"(837, 384, 71, 78)",0.9916691184043884
images/frames/1694150243.jpg,images/faces/1694150244.jpg,"(858, 453, 73, 86)",0.9951812028884888
images/frames/1694150246.jpg,images/faces/1694150246.jpg,"(887, 455, 64, 76)",0.9665018320083618
images/frames/1694150250.jpg,images/faces/1694150251.jpg,"(875, 458, 72, 84)",0.9969828128814696
images/frames/1694150258.jpg,images/faces/1694150258.jpg,"(873, 458, 72, 84)",0.995710015296936
images/frames/1694150259.jpg,images/faces/1694150259.jpg,"(872, 459, 71, 83)",0.9974774718284608
images/frames/1694150270.jpg,images/faces/1694150270.jpg,"(874, 458, 71, 84)",0.9971684813499452
images/frames/1694150286.jpg,images/faces/1694150286.jpg,"(899, 456, 63, 75)",0.9750377535820008
images/frames/1694150296.jpg,images/faces/1694150296.jpg,"(884, 423, 56, 64)",0.9863819479942322
images/frames/1694150297.jpg,images/faces/1694150297.jpg,"(883, 422, 56, 63)",0.9862714409828186
images/frames/1694150297.jpg,images/faces/1694150297.jpg,"(881, 422, 56, 63)",0.9882659316062928
images/frames/1694150298.jpg,images/faces/1694150298.jpg,"(883, 423, 55, 63)",0.9889640808105468
images/frames/1694150301.jpg,images/faces/1694150301.jpg,"(885, 423, 56, 63)",0.9814357161521912
images/frames/1694150301.jpg,images/faces/1694150301.jpg,"(883, 423, 56, 63)",0.9912376403808594
images/frames/1694150302.jpg,images/faces/1694150302.jpg,"(882, 423, 57, 63)",0.9924803972244264
images/frames/1694150302.jpg,images/faces/1694150302.jpg,"(885, 424, 56, 62)",0.9863725900650024
images/frames/1694150303.jpg,images/faces/1694150303.jpg,"(862, 425, 57, 63)",0.9796702861785888
images/frames/1694150303.jpg,images/faces/1694150303.jpg,"(861, 424, 57, 62)",0.97892963886261
images/frames/1694150304.jpg,images/faces/1694150304.jpg,"(861, 423, 56, 64)",0.973552942276001
images/frames/1694150305.jpg,images/faces/1694150306.jpg,"(858, 423, 56, 63)",0.9428831934928894
images/frames/1694150306.jpg,images/faces/1694150306.jpg,"(860, 424, 57, 63)",0.9820017218589784
images/frames/1694150307.jpg,images/faces/1694150307.jpg,"(860, 425, 58, 64)",0.9599893093109132
images/frames/1694154102.jpg,images/faces/1694154102.jpg,"(910, 376, 65, 71)",0.9962324500083924
images/frames/1694154107.jpg,images/faces/1694154107.jpg,"(864, 355, 74, 80)",0.9993196129798888
images/frames/1694155517.jpg,images/faces/1694155517.jpg,"(558, 230, 97, 133)",0.9752960801124572
images/frames/1694155520.jpg,images/faces/1694155520.jpg,"(916, 365, 59, 73)",0.9028281569480896
images/frames/1694155687.jpg,images/faces/1694155687.jpg,"(861, 362, 74, 83)",0.9987122416496276
images/frames/1694155695.jpg,images/faces/1694155695.jpg,"(759, 314, 88, 100)",0.9887697696685792
images/frames/1694155704.jpg,images/faces/1694155704.jpg,"(712, 243, 112, 134)",0.9988611936569214
images/frames/1694155707.jpg,images/faces/1694155707.jpg,"(561, 154, 141, 171)",0.999546468257904
images/frames/1694155747.jpg,images/faces/1694155748.jpg,"(219, 158, 119, 165)",0.9988616704940796
images/frames/1694155750.jpg,images/faces/1694155750.jpg,"(613, 225, 105, 156)",0.9787175059318542
images/frames/1694155902.jpg,images/faces/1694155902.jpg,"(900, 396, 62, 68)",0.9957315921783448
images/frames/1694155907.jpg,images/faces/1694155907.jpg,"(893, 367, 73, 81)",0.9995151162147522
images/frames/1694155907.jpg,images/faces/1694155908.jpg,"(910, 387, 65, 70)",0.991082727909088
images/frames/1694155909.jpg,images/faces/1694155909.jpg,"(854, 298, 102, 115)",0.9987871646881104
images/frames/1694155914.jpg,images/faces/1694155914.jpg,"(858, 345, 83, 94)",0.9991763234138488
images/frames/1694155916.jpg,images/faces/1694155916.jpg,"(941, 275, 110, 124)",0.9986685514450072
images/frames/1694155925.jpg,images/faces/1694155925.jpg,"(685, 262, 120, 134)",0.9994086027145386
images/frames/1694155926.jpg,images/faces/1694155926.jpg,"(346, 179, 139, 171)",0.99973726272583
images/frames/1694155970.jpg,images/faces/1694155970.jpg,"(560, 0, 161, 220)",0.9994248151779176
images/frames/1694155972.jpg,images/faces/1694155972.jpg,"(159, 7, 177, 226)",0.999245285987854
images/frames/1694156246.jpg,images/faces/1694156246.jpg,"(0, 214, 141, 173)",0.9995092749595642
images/frames/1694156261.jpg,images/faces/1694156261.jpg,"(905, 393, 62, 74)",0.9330723285675048
images/frames/1694156533.jpg,images/faces/1694156533.jpg,"(892, 423, 56, 60)",0.991709291934967
images/frames/1694156609.jpg,images/faces/1694156609.jpg,"(895, 403, 64, 75)",0.9581663012504578
images/frames/1694156614.jpg,images/faces/1694156614.jpg,"(820, 380, 83, 90)",0.9986727237701416
images/frames/1694156615.jpg,images/faces/1694156615.jpg,"(663, 328, 119, 129)",0.9995548129081726
images/frames/1694156615.jpg,images/faces/1694156616.jpg,"(461, 196, 159, 197)",0.9986562132835388
images/frames/1694156616.jpg,images/faces/1694156616.jpg,"(837, 367, 100, 102)",0.9972326755523682
images/frames/1694156776.jpg,images/faces/1694156776.jpg,"(0, 252, 102, 144)",0.9716407060623168
images/frames/1694156795.jpg,images/faces/1694156795.jpg,"(903, 390, 65, 75)",0.9915549159049988
images/frames/1694156795.jpg,images/faces/1694156795.jpg,"(852, 361, 78, 87)",0.9949864149093628
images/frames/1694156797.jpg,images/faces/1694156797.jpg,"(792, 335, 91, 101)",0.9990026354789734
images/frames/1694156942.jpg,images/faces/1694156943.jpg,"(895, 427, 57, 60)",0.99528706073761
images/frames/1694156994.jpg,images/faces/1694156994.jpg,"(210, 110, 105, 164)",0.9966329336166382
images/frames/1694157006.jpg,images/faces/1694157007.jpg,"(910, 381, 61, 75)",0.9509040117263794
images/frames/1694157043.jpg,images/faces/1694157043.jpg,"(94, 222, 117, 155)",0.972573220729828
images/frames/1694157098.jpg,images/faces/1694157098.jpg,"(864, 408, 56, 62)",0.9104602932929992
images/frames/1694157100.jpg,images/faces/1694157100.jpg,"(896, 405, 60, 63)",0.9985644817352296
images/frames/1694157101.jpg,images/faces/1694157101.jpg,"(913, 399, 61, 65)",0.9972992539405824
images/frames/1694157101.jpg,images/faces/1694157101.jpg,"(899, 394, 64, 67)",0.998736560344696
images/frames/1694157103.jpg,images/faces/1694157103.jpg,"(890, 386, 66, 71)",0.9988238215446472
images/frames/1694157106.jpg,images/faces/1694157106.jpg,"(823, 378, 70, 72)",0.9969190955162048
images/frames/1694157114.jpg,images/faces/1694157114.jpg,"(822, 367, 72, 79)",0.9988793134689332
images/frames/1694157118.jpg,images/faces/1694157118.jpg,"(789, 352, 75, 81)",0.9990302920341492
images/frames/1694157119.jpg,images/faces/1694157119.jpg,"(768, 334, 83, 90)",0.9933084845542908
images/frames/1694157122.jpg,images/faces/1694157122.jpg,"(804, 310, 94, 103)",0.9978450536727904
images/frames/1694157123.jpg,images/faces/1694157123.jpg,"(653, 279, 113, 133)",0.994629204273224
images/frames/1694157411.jpg,images/faces/1694157411.jpg,"(887, 413, 59, 65)",0.9971563220024108
images/frames/1694157420.jpg,images/faces/1694157420.jpg,"(827, 340, 86, 98)",0.9980464577674866
images/frames/1694157420.jpg,images/faces/1694157420.jpg,"(893, 372, 74, 85)",0.997419536113739
images/frames/1694157421.jpg,images/faces/1694157421.jpg,"(701, 292, 102, 119)",0.9957410097122192
images/frames/1694157434.jpg,images/faces/1694157434.jpg,"(160, 116, 131, 185)",0.9985896348953248
images/frames/1694157435.jpg,images/faces/1694157435.jpg,"(474, 434, 135, 183)",0.9965293407440186
images/frames/1694157440.jpg,images/faces/1694157440.jpg,"(715, 442, 124, 153)",0.995423138141632
images/frames/1694157627.jpg,images/faces/1694157627.jpg,"(889, 426, 57, 60)",0.996177077293396
images/frames/1694157633.jpg,images/faces/1694157633.jpg,"(638, 411, 64, 65)",0.9933212995529176
images/frames/1694157633.jpg,images/faces/1694157634.jpg,"(657, 482, 58, 64)",0.946429431438446
images/frames/1694157633.jpg,images/faces/1694157634.jpg,"(778, 416, 66, 67)",0.9445793628692628
images/frames/1694157875.jpg,images/faces/1694157875.jpg,"(632, 378, 77, 80)",0.9982555508613586
images/frames/1694157879.jpg,images/faces/1694157879.jpg,"(720, 363, 85, 92)",0.996749997138977
images/frames/1694157879.jpg,images/faces/1694157879.jpg,"(784, 502, 69, 82)",0.9578526616096495
images/frames/1694157884.jpg,images/faces/1694157884.jpg,"(755, 320, 100, 103)",0.9952169060707092
images/frames/1694157885.jpg,images/faces/1694157885.jpg,"(328, 181, 143, 188)",0.9987629652023317
images/frames/1694157885.jpg,images/faces/1694157885.jpg,"(616, 279, 114, 118)",0.998564600944519
images/frames/1694160569.jpg,images/faces/1694160569.jpg,"(844, 360, 77, 87)",0.9978641271591188
images/frames/1694160642.jpg,images/faces/1694160643.jpg,"(894, 383, 70, 78)",0.9000673294067383
images/frames/1694163497.jpg,images/faces/1694163497.jpg,"(824, 404, 61, 69)",0.9835548400878906
images/frames/1694163516.jpg,images/faces/1694163516.jpg,"(881, 412, 59, 63)",0.9964369535446168
images/frames/1694163518.jpg,images/faces/1694163518.jpg,"(879, 404, 65, 70)",0.998917043209076
images/frames/1694163518.jpg,images/faces/1694163519.jpg,"(908, 405, 61, 65)",0.9980134963989258
images/frames/1694163519.jpg,images/faces/1694163519.jpg,"(834, 391, 68, 72)",0.9976047873497008
images/frames/1694163526.jpg,images/faces/1694163526.jpg,"(656, 387, 64, 73)",0.994636058807373
images/frames/1694163527.jpg,images/faces/1694163527.jpg,"(558, 253, 129, 150)",0.9991296529769896
images/frames/1694163535.jpg,images/faces/1694163535.jpg,"(215, 114, 160, 202)",0.9445652961730956
images/frames/1694163943.jpg,images/faces/1694163943.jpg,"(427, 143, 100, 148)",0.952850341796875
images/frames/1694164135.jpg,images/faces/1694164135.jpg,"(866, 376, 78, 83)",0.9987695217132568
images/frames/1694164136.jpg,images/faces/1694164137.jpg,"(751, 335, 102, 116)",0.9971612095832824
images/frames/1694164380.jpg,images/faces/1694164380.jpg,"(887, 419, 55, 61)",0.9906902313232422
images/frames/1694165513.jpg,images/faces/1694165513.jpg,"(1068, 423, 58, 63)",0.9348761439323424
images/frames/1694165545.jpg,images/faces/1694165545.jpg,"(895, 420, 56, 63)",0.997026026248932
images/frames/1694165565.jpg,images/faces/1694165566.jpg,"(992, 418, 57, 62)",0.9733991622924804
images/frames/1694165567.jpg,images/faces/1694165567.jpg,"(991, 418, 58, 62)",0.9726366400718688
images/frames/1694165569.jpg,images/faces/1694165569.jpg,"(988, 418, 58, 63)",0.9818074703216552
images/frames/1694168034.jpg,images/faces/1694168034.jpg,"(297, 189, 133, 163)",0.9997148513793944
images/frames/1694168035.jpg,images/faces/1694168035.jpg,"(614, 298, 117, 133)",0.9996083378791808
images/frames/1694168064.jpg,images/faces/1694168065.jpg,"(605, 377, 62, 75)",0.966826558113098
images/frames/1694169802.jpg,images/faces/1694169802.jpg,"(0, 142, 95, 154)",0.9877918362617492
images/frames/1694170128.jpg,images/faces/1694170128.jpg,"(911, 391, 63, 74)",0.9930973649024964
images/frames/1694170129.jpg,images/faces/1694170129.jpg,"(863, 371, 72, 85)",0.9972213506698608
images/frames/1694170131.jpg,images/faces/1694170131.jpg,"(820, 338, 84, 99)",0.9973208904266356
images/frames/1694170137.jpg,images/faces/1694170138.jpg,"(738, 309, 100, 120)",0.975806474685669
images/frames/1694170138.jpg,images/faces/1694170138.jpg,"(714, 306, 120, 126)",0.9936411380767822
images/frames/1694170141.jpg,images/faces/1694170141.jpg,"(636, 266, 124, 154)",0.9987351298332214
images/frames/1694171876.jpg,images/faces/1694171877.jpg,"(906, 484, 63, 69)",0.9822121858596802
images/frames/1694171878.jpg,images/faces/1694171878.jpg,"(857, 377, 75, 82)",0.9979645013809204
images/frames/1694171885.jpg,images/faces/1694171885.jpg,"(786, 349, 85, 98)",0.9976685643196106
images/frames/1694171885.jpg,images/faces/1694171885.jpg,"(829, 500, 73, 81)",0.9884362816810608
images/frames/1694172419.jpg,images/faces/1694172419.jpg,"(906, 403, 58, 65)",0.988566279411316
images/frames/1694172440.jpg,images/faces/1694172440.jpg,"(914, 400, 59, 67)",0.9721797704696656
images/frames/1694172454.jpg,images/faces/1694172454.jpg,"(593, 246, 120, 140)",0.9990043044090272
images/frames/1694172457.jpg,images/faces/1694172457.jpg,"(85, 249, 124, 119)",0.9934221506118774
images/frames/1694172457.jpg,images/faces/1694172457.jpg,"(791, 344, 83, 96)",0.9772408604621888
images/frames/1694172458.jpg,images/faces/1694172458.jpg,"(0, 106, 111, 152)",0.9339413046836852
images/frames/1694173322.jpg,images/faces/1694173322.jpg,"(845, 386, 64, 68)",0.9966310262680054
images/frames/1694173501.jpg,images/faces/1694173501.jpg,"(883, 415, 54, 63)",0.9934683442115784
images/frames/1694173531.jpg,images/faces/1694173532.jpg,"(870, 376, 69, 82)",0.9980168342590332
images/frames/1694173532.jpg,images/faces/1694173532.jpg,"(796, 372, 62, 75)",0.99240642786026
images/frames/1694173545.jpg,images/faces/1694173546.jpg,"(843, 385, 68, 82)",0.9906991720199584
images/frames/1694173551.jpg,images/faces/1694173552.jpg,"(786, 383, 64, 73)",0.9166686534881592
images/frames/1694173553.jpg,images/faces/1694173553.jpg,"(887, 400, 56, 68)",0.946399986743927
images/frames/1694173555.jpg,images/faces/1694173555.jpg,"(885, 402, 63, 66)",0.9439338445663452
images/frames/1694173558.jpg,images/faces/1694173558.jpg,"(840, 408, 58, 66)",0.934209644794464
images/frames/1694173913.jpg,images/faces/1694173913.jpg,"(562, 426, 104, 148)",0.9038301706314088
images/frames/1694173914.jpg,images/faces/1694173915.jpg,"(768, 451, 93, 107)",0.9919924736022948
images/frames/1694173916.jpg,images/faces/1694173917.jpg,"(675, 428, 105, 139)",0.997434675693512
images/frames/1694173917.jpg,images/faces/1694173917.jpg,"(815, 448, 84, 97)",0.9982395768165588
images/frames/1694173924.jpg,images/faces/1694173924.jpg,"(886, 456, 64, 73)",0.995108127593994
images/frames/1694173924.jpg,images/faces/1694173924.jpg,"(1000, 428, 60, 65)",0.9175625443458556
images/frames/1694173926.jpg,images/faces/1694173926.jpg,"(854, 456, 72, 84)",0.996664583683014
images/frames/1694173927.jpg,images/faces/1694173927.jpg,"(892, 451, 69, 82)",0.9873582124710084
images/frames/1694174092.jpg,images/faces/1694174093.jpg,"(885, 397, 56, 62)",0.9767584204673768
images/frames/1694174114.jpg,images/faces/1694174114.jpg,"(790, 398, 58, 67)",0.9563758969306946
images/frames/1694174279.jpg,images/faces/1694174279.jpg,"(552, 276, 102, 132)",0.9923788905143738
images/frames/1694174304.jpg,images/faces/1694174304.jpg,"(882, 422, 60, 61)",0.9606925249099731
images/frames/1694174306.jpg,images/faces/1694174306.jpg,"(883, 421, 60, 60)",0.93439519405365
images/frames/1694174329.jpg,images/faces/1694174330.jpg,"(885, 415, 58, 65)",0.9403144121170044
images/frames/1694174340.jpg,images/faces/1694174341.jpg,"(884, 416, 59, 65)",0.9456361532211304
images/frames/1694174498.jpg,images/faces/1694174498.jpg,"(703, 392, 65, 73)",0.9607630968093872
images/frames/1694174499.jpg,images/faces/1694174499.jpg,"(825, 454, 73, 87)",0.9836484789848328
images/frames/1694174514.jpg,images/faces/1694174514.jpg,"(884, 461, 59, 66)",0.9759451746940612
images/frames/1694174741.jpg,images/faces/1694174741.jpg,"(893, 397, 69, 72)",0.9917511343955994
images/frames/1694174741.jpg,images/faces/1694174741.jpg,"(883, 486, 64, 69)",0.9541605710983276
images/frames/1694174743.jpg,images/faces/1694174743.jpg,"(821, 369, 82, 89)",0.9968711137771606
images/frames/1694174746.jpg,images/faces/1694174746.jpg,"(730, 306, 106, 118)",0.9982720017433168
images/frames/1694174746.jpg,images/faces/1694174746.jpg,"(487, 272, 131, 148)",0.9997036457061768
images/frames/1694174839.jpg,images/faces/1694174839.jpg,"(522, 277, 150, 164)",0.999658703804016
images/frames/1694174962.jpg,images/faces/1694174962.jpg,"(904, 405, 64, 69)",0.9970980882644652
images/frames/1694175072.jpg,images/faces/1694175072.jpg,"(1022, 368, 74, 89)",0.9807109832763672
images/frames/1694175075.jpg,images/faces/1694175075.jpg,"(1060, 382, 80, 98)",0.9955722093582152
images/frames/1694175107.jpg,images/faces/1694175107.jpg,"(342, 225, 122, 145)",0.9975754022598268
images/frames/1694175129.jpg,images/faces/1694175129.jpg,"(83, 157, 114, 165)",0.9992097020149232
images/frames/1694175205.jpg,images/faces/1694175205.jpg,"(883, 411, 58, 62)",0.9938617944717408
images/frames/1694175210.jpg,images/faces/1694175210.jpg,"(911, 403, 64, 68)",0.9664166569709778
images/frames/1694175216.jpg,images/faces/1694175216.jpg,"(865, 392, 66, 70)",0.9963096380233764
images/frames/1694175220.jpg,images/faces/1694175220.jpg,"(820, 371, 72, 80)",0.9912042021751404
images/frames/1694175221.jpg,images/faces/1694175221.jpg,"(816, 336, 81, 91)",0.9933057427406312
images/frames/1694175226.jpg,images/faces/1694175226.jpg,"(618, 213, 131, 147)",0.9995833039283752
images/frames/1694175227.jpg,images/faces/1694175227.jpg,"(798, 283, 104, 113)",0.9970303177833556
images/frames/1694175230.jpg,images/faces/1694175230.jpg,"(233, 0, 170, 223)",0.995787501335144
images/frames/1694175287.jpg,images/faces/1694175287.jpg,"(902, 420, 60, 66)",0.9898017048835754
images/frames/1694175320.jpg,images/faces/1694175320.jpg,"(1046, 371, 77, 90)",0.9979128837585448
images/frames/1694175672.jpg,images/faces/1694175672.jpg,"(887, 401, 57, 62)",0.929003119468689
images/frames/1694175693.jpg,images/faces/1694175693.jpg,"(800, 279, 96, 103)",0.9953386783599854
images/frames/1694175694.jpg,images/faces/1694175695.jpg,"(855, 329, 75, 90)",0.994909942150116
images/frames/1694175704.jpg,images/faces/1694175704.jpg,"(1050, 365, 77, 92)",0.9670572280883788
images/frames/1694175707.jpg,images/faces/1694175707.jpg,"(1026, 376, 82, 91)",0.9967623353004456
images/frames/1694175767.jpg,images/faces/1694175767.jpg,"(896, 421, 56, 61)",0.986545205116272
images/frames/1694175769.jpg,images/faces/1694175769.jpg,"(901, 414, 59, 63)",0.9941525459289552
images/frames/1694175774.jpg,images/faces/1694175774.jpg,"(857, 416, 61, 66)",0.9941545128822328
images/frames/1694175776.jpg,images/faces/1694175776.jpg,"(745, 485, 67, 63)",0.9977949857711792
images/frames/1694494295.jpg,images/faces/1694494295.jpg,"(569, 311, 84, 91)",0.9937787055969238
images/frames/1694494299.jpg,images/faces/1694494299.jpg,"(569, 367, 83, 90)",0.9968280792236328
images/frames/1694494318.jpg,images/faces/1694494318.jpg,"(531, 0, 168, 185)",0.9982028603553772
images/frames/1694494318.jpg,images/faces/1694494318.jpg,"(526, 131, 137, 151)",0.9995514750480652
images/frames/1694494318.jpg,images/faces/1694494318.jpg,"(517, 279, 156, 171)",0.9985550045967102
images/frames/1694494319.jpg,images/faces/1694494319.jpg,"(553, 233, 118, 129)",0.9995165467262268
images/frames/1694494319.jpg,images/faces/1694494319.jpg,"(506, 227, 153, 175)",0.9981892704963684
images/frames/1694494319.jpg,images/faces/1694494319.jpg,"(545, 84, 143, 162)",0.9995953440666199
images/frames/1694494319.jpg,images/faces/1694494320.jpg,"(481, 4, 171, 197)",0.9991416931152344
images/frames/1694494320.jpg,images/faces/1694494320.jpg,"(563, 242, 104, 115)",0.9955846667289734
images/frames/1694494329.jpg,images/faces/1694494329.jpg,"(521, 257, 155, 173)",0.9986993074417114
images/frames/1694494330.jpg,images/faces/1694494330.jpg,"(277, 38, 147, 168)",0.9995812773704529
images/frames/1694494460.jpg,images/faces/1694494460.jpg,"(713, 333, 77, 82)",0.9982088804244995
images/frames/1694494498.jpg,images/faces/1694494498.jpg,"(782, 402, 59, 61)",0.9955922365188599
images/frames/1694494501.jpg,images/faces/1694494501.jpg,"(798, 373, 67, 72)",0.9936633110046387
images/frames/1694494503.jpg,images/faces/1694494503.jpg,"(450, 213, 125, 134)",0.9995622038841248
images/frames/1694494504.jpg,images/faces/1694494504.jpg,"(677, 251, 105, 115)",0.9110774993896484
images/frames/1694494504.jpg,images/faces/1694494504.jpg,"(740, 338, 75, 84)",0.9972721338272095
images/frames/1694494506.jpg,images/faces/1694494506.jpg,"(0, 38, 132, 205)",0.9958861470222473
images/frames/1694494715.jpg,images/faces/1694494715.jpg,"(517, 216, 126, 134)",0.9990921020507812
images/frames/1694494715.jpg,images/faces/1694494716.jpg,"(767, 409, 58, 62)",0.9951367974281311
images/frames/1694494716.jpg,images/faces/1694494716.jpg,"(806, 397, 60, 66)",0.9766134023666382
images/frames/1694494716.jpg,images/faces/1694494716.jpg,"(252, 16, 170, 216)",0.9996151328086853
images/frames/1694495853.jpg,images/faces/1694495853.jpg,"(797, 374, 66, 68)",0.9612511396408081
images/frames/1694495859.jpg,images/faces/1694495859.jpg,"(488, 211, 109, 115)",0.9732949733734131
images/frames/1694495860.jpg,images/faces/1694495860.jpg,"(322, 44, 145, 161)",0.9996264576911926
images/frames/1694496050.jpg,images/faces/1694496050.jpg,"(23, 197, 123, 165)",0.9957417249679565
images/frames/1694496428.jpg,images/faces/1694496428.jpg,"(780, 415, 58, 63)",0.9989123940467834
images/frames/1694496640.jpg,images/faces/1694496640.jpg,"(379, 43, 116, 172)",0.996009886264801
images/frames/1694496640.jpg,images/faces/1694496640.jpg,"(0, 216, 143, 158)",0.9998767375946045
images/frames/1694496652.jpg,images/faces/1694496652.jpg,"(692, 308, 76, 98)",0.9647334218025208
images/frames/1694496734.jpg,images/faces/1694496734.jpg,"(288, 180, 139, 186)",0.9989728927612305
images/frames/1694496735.jpg,images/faces/1694496735.jpg,"(483, 247, 128, 146)",0.999466061592102
images/frames/1694496741.jpg,images/faces/1694496741.jpg,"(100, 146, 115, 173)",0.9972772598266602
images/frames/1694496742.jpg,images/faces/1694496742.jpg,"(73, 136, 114, 179)",0.9971904754638672
images/frames/1694496853.jpg,images/faces/1694496853.jpg,"(125, 95, 103, 165)",0.9953047037124634
images/frames/1694496854.jpg,images/faces/1694496854.jpg,"(460, 238, 84, 116)",0.9119772911071777
images/frames/1694496884.jpg,images/faces/1694496884.jpg,"(513, 230, 114, 140)",0.9990612864494324
images/frames/1694497051.jpg,images/faces/1694497051.jpg,"(807, 384, 57, 65)",0.9941557049751282
images/frames/1694497054.jpg,images/faces/1694497054.jpg,"(786, 384, 61, 66)",0.9983164668083191
images/frames/1694497056.jpg,images/faces/1694497056.jpg,"(775, 387, 60, 68)",0.9984092116355896
images/frames/1694497291.jpg,images/faces/1694497291.jpg,"(185, 72, 113, 156)",0.9975804090499878
images/frames/1694497378.jpg,images/faces/1694497378.jpg,"(447, 205, 128, 148)",0.9994443655014038
